"cowcode","location","asciiname","longitude","latitude","event_date","side","numreports","max_scope","max_partviolence","max_secengagement","mean_avg_numparticipants"
365,1486209,"Yekaterinburg",60.6122,56.8519,2011-10-12,1,1,1,NA,NA,NA
365,1486209,"Yekaterinburg",60.6122,56.8519,2011-11-04,0,1,0,NA,NA,200
365,1486209,"Yekaterinburg",60.6122,56.8519,2011-11-08,1,1,0,1,2,NA
365,1486209,"Yekaterinburg",60.6122,56.8519,2011-11-21,3,1,NA,NA,NA,200
365,1486209,"Yekaterinburg",60.6122,56.8519,2011-11-22,1,1,0,NA,NA,200
365,1486209,"Yekaterinburg",60.6122,56.8519,2011-12-07,1,1,0,NA,2,50
365,1486209,"Yekaterinburg",60.6122,56.8519,2011-12-10,1,13,0,0,2,2622.72727272727
365,1486209,"Yekaterinburg",60.6122,56.8519,2011-12-15,0,2,0,NA,NA,1750
365,1486209,"Yekaterinburg",60.6122,56.8519,2011-12-17,1,3,0,NA,1,466.666666666667
365,1486209,"Yekaterinburg",60.6122,56.8519,2011-12-24,1,3,0,0,NA,1825
365,1486209,"Yekaterinburg",60.6122,56.8519,2012-01-28,0,2,0,NA,NA,14500
365,1486209,"Yekaterinburg",60.6122,56.8519,2012-02-04,1,3,0,NA,NA,5500
365,1486209,"Yekaterinburg",60.6122,56.8519,2012-03-04,0,1,0,NA,NA,200
365,1486209,"Yekaterinburg",60.6122,56.8519,2012-03-05,0,1,0,NA,NA,4000
365,1486209,"Yekaterinburg",60.6122,56.8519,2012-03-05,1,1,0,0,1,3000
365,1486209,"Yekaterinburg",60.6122,56.8519,2012-03-21,1,1,1,NA,NA,7000
365,1486209,"Yekaterinburg",60.6122,56.8519,2012-03-23,1,1,1,NA,NA,5000
365,1486209,"Yekaterinburg",60.6122,56.8519,2012-06-05,1,1,2,NA,NA,NA
365,1486209,"Yekaterinburg",60.6122,56.8519,2012-06-12,1,1,0,NA,NA,150
365,1486209,"Yekaterinburg",60.6122,56.8519,2012-09-15,1,1,0,NA,NA,675
365,1486209,"Yekaterinburg",60.6122,56.8519,2012-11-04,1,2,0,0,2,NA
365,1486209,"Yekaterinburg",60.6122,56.8519,2012-12-15,1,1,0,NA,NA,300
365,1486209,"Yekaterinburg",60.6122,56.8519,2013-01-13,1,2,0,0,NA,65
365,1486209,"Yekaterinburg",60.6122,56.8519,2013-01-26,1,1,1,NA,NA,NA
365,1486209,"Yekaterinburg",60.6122,56.8519,2013-01-29,1,1,1,NA,NA,NA
365,1486209,"Yekaterinburg",60.6122,56.8519,2013-01-31,1,2,2,NA,NA,NA
365,1486209,"Yekaterinburg",60.6122,56.8519,2013-02-12,1,1,2,NA,NA,NA
365,1486209,"Yekaterinburg",60.6122,56.8519,2013-03-02,1,1,2,NA,NA,NA
365,1486209,"Yekaterinburg",60.6122,56.8519,2013-04-23,1,1,1,NA,NA,NA
365,1486209,"Yekaterinburg",60.6122,56.8519,2013-05-01,0,1,0,NA,NA,500
365,1486209,"Yekaterinburg",60.6122,56.8519,2013-05-06,1,1,0,NA,NA,200
365,1486209,"Yekaterinburg",60.6122,56.8519,2013-07-10,1,1,2,NA,NA,25
365,1486209,"Yekaterinburg",60.6122,56.8519,2013-07-18,1,2,0,NA,1,250
365,1486209,"Yekaterinburg",60.6122,56.8519,2013-07-19,1,1,0,NA,NA,NA
365,1486209,"Yekaterinburg",60.6122,56.8519,2013-07-19,3,1,NA,1,NA,NA
365,1486209,"Yekaterinburg",60.6122,56.8519,2013-10-07,1,2,1,NA,NA,1000
365,1486209,"Yekaterinburg",60.6122,56.8519,2013-11-26,1,1,2,NA,NA,NA
365,1486209,"Yekaterinburg",60.6122,56.8519,2014-03-18,0,1,0,NA,NA,NA
365,1486209,"Yekaterinburg",60.6122,56.8519,2014-04-03,1,1,0,NA,NA,NA
365,1486209,"Yekaterinburg",60.6122,56.8519,2014-05-15,1,2,2,NA,NA,2000
365,1486209,"Yekaterinburg",60.6122,56.8519,2014-05-22,3,1,NA,NA,NA,NA
365,1486209,"Yekaterinburg",60.6122,56.8519,2014-06-06,0,2,2,NA,NA,10000
365,1486209,"Yekaterinburg",60.6122,56.8519,2014-06-11,0,1,0,NA,NA,2000
365,1486209,"Yekaterinburg",60.6122,56.8519,2014-07-24,1,2,2,NA,NA,100
365,1486209,"Yekaterinburg",60.6122,56.8519,2014-07-25,1,2,2,NA,NA,NA
365,1486209,"Yekaterinburg",60.6122,56.8519,2014-08-17,1,1,0,NA,2,NA
365,1486209,"Yekaterinburg",60.6122,56.8519,2014-09-17,1,1,1,NA,NA,NA
365,1486209,"Yekaterinburg",60.6122,56.8519,2014-09-21,1,1,0,NA,NA,100
365,1486209,"Yekaterinburg",60.6122,56.8519,2014-10-14,3,1,NA,NA,NA,NA
365,1486209,"Yekaterinburg",60.6122,56.8519,2014-11-06,1,2,0,NA,1,46.5
365,1486209,"Yekaterinburg",60.6122,56.8519,2014-11-30,1,1,0,NA,NA,NA
365,1486209,"Yekaterinburg",60.6122,56.8519,2014-12-11,1,1,2,NA,NA,NA
365,1486209,"Yekaterinburg",60.6122,56.8519,2014-12-30,1,1,0,0,1,200
365,1486209,"Yekaterinburg",60.6122,56.8519,2015-02-11,3,1,NA,NA,NA,NA
365,1486209,"Yekaterinburg",60.6122,56.8519,2015-03-02,1,1,0,NA,NA,100
365,1486209,"Yekaterinburg",60.6122,56.8519,2015-03-06,1,1,2,NA,NA,NA
365,1486209,"Yekaterinburg",60.6122,56.8519,2015-03-11,1,1,2,NA,NA,NA
365,1486209,"Yekaterinburg",60.6122,56.8519,2015-03-18,0,1,0,NA,NA,1000
365,1486209,"Yekaterinburg",60.6122,56.8519,2015-05-19,1,1,2,NA,NA,NA
365,1486209,"Yekaterinburg",60.6122,56.8519,2015-06-23,1,1,1,NA,NA,NA
365,1486209,"Yekaterinburg",60.6122,56.8519,2015-09-27,1,3,0,NA,NA,NA
365,1486910,"Vorkuta",64.05253,67.49884,2009-05-24,1,1,1,0,NA,1000
365,1488754,"Tyumen",65.52722,57.15222,2003-02-27,1,1,0,NA,NA,NA
365,1488754,"Tyumen",65.52722,57.15222,2011-12-10,1,2,0,NA,2,1000
365,1488754,"Tyumen",65.52722,57.15222,2011-12-24,1,1,0,0,NA,800
365,1488754,"Tyumen",65.52722,57.15222,2012-02-04,1,2,0,NA,NA,400
365,1488754,"Tyumen",65.52722,57.15222,2012-02-18,0,1,0,NA,NA,4500
365,1488754,"Tyumen",65.52722,57.15222,2012-02-25,1,1,0,NA,NA,285
365,1488754,"Tyumen",65.52722,57.15222,2012-06-12,1,1,0,NA,NA,118
365,1488754,"Tyumen",65.52722,57.15222,2012-09-15,1,1,0,0,NA,80
365,1489425,"Tomsk",84.97437,56.49771,2004-11-07,1,1,0,NA,NA,NA
365,1489425,"Tomsk",84.97437,56.49771,2005-01-25,1,1,0,NA,NA,NA
365,1489425,"Tomsk",84.97437,56.49771,2005-02-23,1,1,0,NA,NA,NA
365,1489425,"Tomsk",84.97437,56.49771,2005-04-25,1,1,0,NA,NA,100
365,1489425,"Tomsk",84.97437,56.49771,2006-04-08,1,1,0,NA,2,NA
365,1489425,"Tomsk",84.97437,56.49771,2006-04-26,1,1,0,NA,1,500
365,1489425,"Tomsk",84.97437,56.49771,2006-08-01,1,1,0,NA,2,NA
365,1489425,"Tomsk",84.97437,56.49771,2007-05-31,1,2,0,NA,NA,50
365,1489425,"Tomsk",84.97437,56.49771,2009-01-31,1,1,0,NA,NA,40
365,1489425,"Tomsk",84.97437,56.49771,2010-01-24,1,1,1,0,NA,200
365,1489425,"Tomsk",84.97437,56.49771,2010-03-27,1,1,0,NA,NA,300
365,1489425,"Tomsk",84.97437,56.49771,2010-05-31,1,1,0,NA,NA,50
365,1489425,"Tomsk",84.97437,56.49771,2011-02-24,1,1,0,NA,NA,40
365,1489425,"Tomsk",84.97437,56.49771,2011-12-10,1,4,0,NA,NA,1625
365,1489425,"Tomsk",84.97437,56.49771,2011-12-24,1,1,0,NA,NA,1500
365,1489425,"Tomsk",84.97437,56.49771,2012-02-04,1,3,0,NA,NA,1250
365,1489425,"Tomsk",84.97437,56.49771,2012-02-11,0,2,0,NA,NA,5000
365,1489425,"Tomsk",84.97437,56.49771,2012-02-26,1,1,0,NA,NA,500
365,1489425,"Tomsk",84.97437,56.49771,2012-03-11,1,1,0,NA,NA,100
365,1489425,"Tomsk",84.97437,56.49771,2012-05-06,1,1,0,0,NA,183
365,1489425,"Tomsk",84.97437,56.49771,2012-06-12,1,1,0,NA,NA,110
365,1489425,"Tomsk",84.97437,56.49771,2012-12-15,1,1,0,NA,NA,100
365,1489425,"Tomsk",84.97437,56.49771,2013-01-13,1,1,0,NA,NA,150
365,1489425,"Tomsk",84.97437,56.49771,2014-05-20,1,2,2,NA,NA,250
365,1489425,"Tomsk",84.97437,56.49771,2014-12-14,3,1,NA,NA,NA,1750
365,1489425,"Tomsk",84.97437,56.49771,2014-12-30,1,1,0,NA,1,NA
365,1489425,"Tomsk",84.97437,56.49771,2015-01-11,1,1,0,NA,NA,NA
365,1489425,"Tomsk",84.97437,56.49771,2015-02-01,1,1,0,NA,NA,5000
365,1489530,"Tobol'sk",68.25457,58.19807,2012-02-23,0,1,0,NA,NA,3000
365,1489530,"Tobol'sk",68.25457,58.19807,2013-07-04,1,1,2,NA,NA,NA
365,1489870,"Tayshet",98.0044,55.9342,2003-02-26,1,1,0,NA,NA,NA
365,1490624,"Surgut",73.41667,61.25,2011-10-13,1,1,0,NA,NA,NA
365,1490624,"Surgut",73.41667,61.25,2013-12-19,1,1,2,NA,NA,NA
365,1490624,"Surgut",73.41667,61.25,2014-01-21,1,1,2,NA,NA,NA
365,1491230,"Sovetskiy",63.58417,61.36139,2011-06-01,3,1,NA,NA,NA,NA
365,1491246,"Sovetskaya Khakasiya",91.43333,54.11111,2003-02-26,1,1,0,NA,NA,NA
365,1493467,"Rubtsovsk",81.20613,51.51473,2009-07-14,3,1,NA,NA,NA,100
365,1493467,"Rubtsovsk",81.20613,51.51473,2011-02-28,1,1,0,NA,NA,1000
365,1494573,"Polevskoy",60.18778,56.44222,2013-04-22,1,1,2,NA,NA,200
365,1496153,"Omsk",73.36859,54.99244,2004-05-01,1,1,0,NA,NA,100000
365,1496153,"Omsk",73.36859,54.99244,2005-01-27,1,1,0,NA,NA,2000
365,1496153,"Omsk",73.36859,54.99244,2005-05-01,1,2,0,NA,NA,2000
365,1496153,"Omsk",73.36859,54.99244,2006-03-03,1,1,0,NA,NA,2000
365,1496153,"Omsk",73.36859,54.99244,2006-04-01,1,1,0,NA,NA,NA
365,1496153,"Omsk",73.36859,54.99244,2006-04-08,1,1,0,NA,2,NA
365,1496153,"Omsk",73.36859,54.99244,2007-05-01,1,1,0,NA,NA,20000
365,1496153,"Omsk",73.36859,54.99244,2007-11-23,0,1,0,NA,NA,5000
365,1496153,"Omsk",73.36859,54.99244,2010-07-31,1,1,0,NA,NA,NA
365,1496153,"Omsk",73.36859,54.99244,2011-03-16,1,1,2,NA,NA,NA
365,1496153,"Omsk",73.36859,54.99244,2011-05-01,0,1,0,NA,NA,2000
365,1496153,"Omsk",73.36859,54.99244,2011-05-01,1,2,0,NA,NA,25
365,1496153,"Omsk",73.36859,54.99244,2011-12-10,1,2,0,0,1,2000
365,1496153,"Omsk",73.36859,54.99244,2011-12-11,1,1,0,NA,1,150
365,1496153,"Omsk",73.36859,54.99244,2012-02-04,0,1,0,NA,NA,6000
365,1496153,"Omsk",73.36859,54.99244,2012-02-04,1,1,0,NA,NA,2000
365,1496153,"Omsk",73.36859,54.99244,2012-02-18,0,1,0,NA,NA,5000
365,1496153,"Omsk",73.36859,54.99244,2012-03-05,0,1,0,NA,NA,NA
365,1496153,"Omsk",73.36859,54.99244,2012-03-10,1,1,0,NA,NA,30
365,1496153,"Omsk",73.36859,54.99244,2012-09-15,1,1,0,0,NA,150
365,1496153,"Omsk",73.36859,54.99244,2014-03-06,0,1,0,NA,NA,4000
365,1496747,"Novosibirsk",82.9346,55.0415,2005-01-22,1,1,0,NA,NA,300
365,1496747,"Novosibirsk",82.9346,55.0415,2005-01-24,1,1,0,NA,NA,4000
365,1496747,"Novosibirsk",82.9346,55.0415,2005-05-24,1,1,0,NA,NA,NA
365,1496747,"Novosibirsk",82.9346,55.0415,2006-02-28,1,1,0,NA,NA,400
365,1496747,"Novosibirsk",82.9346,55.0415,2006-03-03,1,1,0,NA,NA,6000
365,1496747,"Novosibirsk",82.9346,55.0415,2007-02-11,1,2,0,NA,NA,225
365,1496747,"Novosibirsk",82.9346,55.0415,2007-10-27,0,2,0,NA,NA,30000
365,1496747,"Novosibirsk",82.9346,55.0415,2007-11-04,1,1,0,NA,NA,350
365,1496747,"Novosibirsk",82.9346,55.0415,2007-11-07,1,1,0,NA,NA,5000
365,1496747,"Novosibirsk",82.9346,55.0415,2008-11-04,1,1,0,1,1,200
365,1496747,"Novosibirsk",82.9346,55.0415,2009-01-31,1,2,0,NA,NA,450
365,1496747,"Novosibirsk",82.9346,55.0415,2009-02-02,1,1,0,NA,NA,2000
365,1496747,"Novosibirsk",82.9346,55.0415,2010-02-28,1,1,0,0,NA,NA
365,1496747,"Novosibirsk",82.9346,55.0415,2010-03-20,1,1,0,NA,2,NA
365,1496747,"Novosibirsk",82.9346,55.0415,2010-05-31,1,1,0,NA,NA,NA
365,1496747,"Novosibirsk",82.9346,55.0415,2010-07-31,1,1,0,NA,NA,NA
365,1496747,"Novosibirsk",82.9346,55.0415,2010-10-31,1,1,0,NA,NA,250
365,1496747,"Novosibirsk",82.9346,55.0415,2010-11-04,1,1,0,0,NA,500
365,1496747,"Novosibirsk",82.9346,55.0415,2011-02-04,1,1,0,NA,NA,200
365,1496747,"Novosibirsk",82.9346,55.0415,2011-02-21,1,1,0,0,NA,300
365,1496747,"Novosibirsk",82.9346,55.0415,2011-03-04,1,1,1,NA,NA,300
365,1496747,"Novosibirsk",82.9346,55.0415,2011-03-18,1,1,1,NA,NA,400
365,1496747,"Novosibirsk",82.9346,55.0415,2011-03-21,1,1,1,NA,NA,1000
365,1496747,"Novosibirsk",82.9346,55.0415,2011-04-01,1,1,0,NA,1,1000
365,1496747,"Novosibirsk",82.9346,55.0415,2011-05-01,1,1,0,NA,NA,3167
365,1496747,"Novosibirsk",82.9346,55.0415,2011-05-18,1,1,0,NA,NA,50
365,1496747,"Novosibirsk",82.9346,55.0415,2011-11-04,1,1,0,NA,NA,500
365,1496747,"Novosibirsk",82.9346,55.0415,2011-12-10,1,2,0,NA,0,5312.5
365,1496747,"Novosibirsk",82.9346,55.0415,2011-12-11,1,2,0,NA,NA,100
365,1496747,"Novosibirsk",82.9346,55.0415,2011-12-14,0,1,0,NA,NA,NA
365,1496747,"Novosibirsk",82.9346,55.0415,2011-12-24,1,2,0,NA,NA,1375
365,1496747,"Novosibirsk",82.9346,55.0415,2012-01-21,1,3,0,NA,NA,250
365,1496747,"Novosibirsk",82.9346,55.0415,2012-02-04,1,3,0,NA,NA,1683.33333333333
365,1496747,"Novosibirsk",82.9346,55.0415,2012-02-18,0,4,0,NA,NA,7312.5
365,1496747,"Novosibirsk",82.9346,55.0415,2012-02-23,0,1,0,NA,NA,175
365,1496747,"Novosibirsk",82.9346,55.0415,2012-02-23,1,1,0,NA,NA,NA
365,1496747,"Novosibirsk",82.9346,55.0415,2012-03-05,0,1,0,NA,NA,NA
365,1496747,"Novosibirsk",82.9346,55.0415,2012-03-10,1,1,0,NA,NA,40
365,1496747,"Novosibirsk",82.9346,55.0415,2012-05-20,1,1,0,NA,NA,25
365,1496747,"Novosibirsk",82.9346,55.0415,2012-06-12,1,1,0,NA,NA,100
365,1496747,"Novosibirsk",82.9346,55.0415,2012-09-15,1,1,0,NA,NA,300
365,1496747,"Novosibirsk",82.9346,55.0415,2012-11-04,1,1,0,NA,NA,800
365,1496747,"Novosibirsk",82.9346,55.0415,2013-07-18,1,1,0,NA,NA,250
365,1496747,"Novosibirsk",82.9346,55.0415,2013-07-26,3,1,NA,NA,NA,1000
365,1496747,"Novosibirsk",82.9346,55.0415,2013-09-20,1,1,0,NA,NA,300
365,1496747,"Novosibirsk",82.9346,55.0415,2013-11-04,1,1,1,NA,NA,1000
365,1496747,"Novosibirsk",82.9346,55.0415,2013-11-07,1,1,0,NA,NA,1000
365,1496747,"Novosibirsk",82.9346,55.0415,2014-03-07,0,1,0,NA,NA,NA
365,1496747,"Novosibirsk",82.9346,55.0415,2014-08-16,1,1,0,NA,2,NA
365,1496747,"Novosibirsk",82.9346,55.0415,2015-03-01,3,1,NA,NA,NA,1000
365,1496747,"Novosibirsk",82.9346,55.0415,2015-03-29,3,2,NA,NA,NA,1500
365,1496747,"Novosibirsk",82.9346,55.0415,2015-04-05,1,1,0,0,NA,2500
365,1496747,"Novosibirsk",82.9346,55.0415,2015-06-07,0,1,0,NA,NA,25
365,1496747,"Novosibirsk",82.9346,55.0415,2015-06-07,1,1,1,NA,NA,200
365,1496747,"Novosibirsk",82.9346,55.0415,2015-07-28,1,2,1,NA,2,NA
365,1496990,"Novokuznetsk",87.1099,53.7557,2010-05-22,1,1,1,NA,NA,300
365,1496990,"Novokuznetsk",87.1099,53.7557,2011-12-10,1,1,0,NA,NA,50
365,1497173,"Novoaltaysk",83.9363,53.3917,2010-03-27,1,1,0,NA,NA,1500
365,1497173,"Novoaltaysk",83.9363,53.3917,2010-03-28,1,1,0,NA,NA,1500
365,1497543,"Nizhnevartovsk",76.5531,60.9344,2011-08-25,1,1,0,NA,1,25
365,1498894,"Miass",60.10833,55.045,2011-12-24,1,1,0,NA,NA,100
365,1498919,"Mezhdurechenskiy",65.93333,59.6,2013-12-17,1,1,1,NA,NA,NA
365,1498920,"Mezhdurechensk",88.06028,53.69417,2010-05-14,1,7,1,2,2,1000
365,1498920,"Mezhdurechensk",88.06028,53.69417,2010-05-14,3,1,NA,NA,2,50
365,1498920,"Mezhdurechensk",88.06028,53.69417,2010-05-15,1,1,1,1,2,NA
365,1500973,"Kyzyl",94.45338,51.71472,2012-02-04,0,1,0,NA,NA,2000
365,1501321,"Kurgan",65.33333,55.45,2003-03-28,1,1,0,1,NA,300
365,1501321,"Kurgan",65.33333,55.45,2006-10-10,1,1,0,NA,2,NA
365,1501321,"Kurgan",65.33333,55.45,2009-08-04,1,1,1,NA,NA,70
365,1501321,"Kurgan",65.33333,55.45,2011-05-24,1,1,2,NA,NA,200
365,1501321,"Kurgan",65.33333,55.45,2011-12-10,1,3,0,NA,2,150
365,1501321,"Kurgan",65.33333,55.45,2011-12-11,1,1,0,NA,2,30
365,1501321,"Kurgan",65.33333,55.45,2012-02-04,0,1,0,NA,NA,3000
365,1502026,"Krasnoyarsk",92.86717,56.01839,2003-01-14,1,1,2,NA,NA,25
365,1502026,"Krasnoyarsk",92.86717,56.01839,2003-04-11,1,1,2,NA,NA,NA
365,1502026,"Krasnoyarsk",92.86717,56.01839,2003-10-15,1,1,0,NA,NA,200
365,1502026,"Krasnoyarsk",92.86717,56.01839,2004-10-20,1,1,0,NA,NA,200
365,1502026,"Krasnoyarsk",92.86717,56.01839,2005-01-22,1,2,0,NA,2,2750
365,1502026,"Krasnoyarsk",92.86717,56.01839,2005-05-01,1,1,0,NA,NA,2000
365,1502026,"Krasnoyarsk",92.86717,56.01839,2006-02-11,1,1,1,NA,1,1000
365,1502026,"Krasnoyarsk",92.86717,56.01839,2006-03-04,1,2,0,1,2,1500
365,1502026,"Krasnoyarsk",92.86717,56.01839,2006-04-08,1,3,0,NA,NA,2500
365,1502026,"Krasnoyarsk",92.86717,56.01839,2007-05-26,1,2,0,0,1,65
365,1502026,"Krasnoyarsk",92.86717,56.01839,2007-10-27,1,2,0,NA,2,200
365,1502026,"Krasnoyarsk",92.86717,56.01839,2008-07-19,1,1,0,NA,NA,25
365,1502026,"Krasnoyarsk",92.86717,56.01839,2008-11-04,1,1,0,0,NA,300
365,1502026,"Krasnoyarsk",92.86717,56.01839,2009-02-09,1,1,1,NA,NA,100
365,1502026,"Krasnoyarsk",92.86717,56.01839,2010-07-31,1,1,0,0,1,50
365,1502026,"Krasnoyarsk",92.86717,56.01839,2011-12-09,1,1,0,NA,NA,100
365,1502026,"Krasnoyarsk",92.86717,56.01839,2011-12-10,1,6,0,NA,1,2090
365,1502026,"Krasnoyarsk",92.86717,56.01839,2011-12-15,0,1,0,NA,NA,2000
365,1502026,"Krasnoyarsk",92.86717,56.01839,2011-12-24,1,4,0,0,NA,1083.33333333333
365,1502026,"Krasnoyarsk",92.86717,56.01839,2012-02-04,0,1,0,NA,NA,2000
365,1502026,"Krasnoyarsk",92.86717,56.01839,2012-02-04,1,3,0,NA,NA,1125
365,1502026,"Krasnoyarsk",92.86717,56.01839,2012-02-23,1,1,0,NA,NA,100
365,1502026,"Krasnoyarsk",92.86717,56.01839,2012-03-10,1,1,0,NA,NA,70
365,1502026,"Krasnoyarsk",92.86717,56.01839,2013-01-26,1,1,1,NA,NA,NA
365,1502060,"Krasnoural'sk",60.0407,58.3638,2004-12-03,1,1,2,NA,NA,NA
365,1502061,"Krasnotur'insk",60.2086,59.7666,2012-09-02,3,1,NA,NA,NA,1000
365,1502061,"Krasnotur'insk",60.2086,59.7666,2012-09-03,3,2,NA,NA,NA,1000
365,1502061,"Krasnotur'insk",60.2086,59.7666,2013-03-18,3,1,NA,NA,NA,675
365,1502061,"Krasnotur'insk",60.2086,59.7666,2013-09-16,1,1,0,NA,NA,1000
365,1503772,"Khanty-Mansiysk",69.00194,61.00417,2010-02-10,0,1,1,NA,NA,80
365,1503901,"Kemerovo",86.08333,55.33333,2009-01-31,0,1,0,NA,NA,50
365,1503901,"Kemerovo",86.08333,55.33333,2010-05-31,1,1,0,NA,2,NA
365,1503901,"Kemerovo",86.08333,55.33333,2011-12-10,1,1,0,NA,2,200
365,1503901,"Kemerovo",86.08333,55.33333,2012-02-04,0,1,0,NA,NA,550
365,1503901,"Kemerovo",86.08333,55.33333,2012-02-04,1,1,0,NA,NA,400
365,1503901,"Kemerovo",86.08333,55.33333,2012-05-06,1,1,0,1,2,50
365,1503901,"Kemerovo",86.08333,55.33333,2014-10-07,3,1,NA,NA,NA,8000
365,1504826,"Kamensk-Ural'skiy",61.9329,56.4185,2013-01-26,1,1,1,NA,NA,NA
365,1504923,"Kamchatka",71.28563,56.36946,2006-06-05,1,1,1,NA,NA,100
365,1504923,"Kamchatka",71.28563,56.36946,2006-06-08,1,1,1,NA,NA,3000
365,1504923,"Kamchatka",71.28563,56.36946,2007-04-10,1,1,0,NA,NA,350
365,1505137,"Kadnikovo",60.9076,56.5853,2011-07-04,1,1,1,NA,NA,NA
365,1505260,"Ivdel'",60.42056,60.69111,2014-11-06,1,1,2,NA,NA,NA
365,1506271,"Gorno-Altaysk",85.91892,51.96056,2006-10-31,1,1,0,NA,NA,5000
365,1506271,"Gorno-Altaysk",85.91892,51.96056,2007-11-02,0,1,0,NA,NA,5000
365,1506271,"Gorno-Altaysk",85.91892,51.96056,2007-11-22,0,1,0,NA,NA,125
365,1506271,"Gorno-Altaysk",85.91892,51.96056,2009-02-22,1,1,1,NA,NA,550
365,1506271,"Gorno-Altaysk",85.91892,51.96056,2009-07-10,1,1,1,NA,2,100
365,1506271,"Gorno-Altaysk",85.91892,51.96056,2011-05-26,1,1,1,NA,NA,NA
365,1506271,"Gorno-Altaysk",85.91892,51.96056,2011-12-10,1,2,0,NA,1,40
365,1507872,"Chik",82.5231,55.0951,2005-09-16,1,1,0,0,1,1000
365,1508291,"Chelyabinsk",61.42915,55.15402,2004-05-01,1,1,0,NA,NA,NA
365,1508291,"Chelyabinsk",61.42915,55.15402,2005-01-21,1,1,0,NA,NA,300
365,1508291,"Chelyabinsk",61.42915,55.15402,2006-02-28,1,1,2,NA,NA,5000
365,1508291,"Chelyabinsk",61.42915,55.15402,2006-03-03,1,1,0,NA,NA,5000
365,1508291,"Chelyabinsk",61.42915,55.15402,2006-03-28,1,1,2,NA,NA,4000
365,1508291,"Chelyabinsk",61.42915,55.15402,2007-05-19,1,3,0,NA,1,50
365,1508291,"Chelyabinsk",61.42915,55.15402,2007-11-19,0,1,0,NA,NA,5000
365,1508291,"Chelyabinsk",61.42915,55.15402,2008-05-01,1,1,0,NA,NA,14000
365,1508291,"Chelyabinsk",61.42915,55.15402,2008-05-23,0,1,1,NA,NA,100
365,1508291,"Chelyabinsk",61.42915,55.15402,2010-11-14,1,1,0,NA,NA,NA
365,1508291,"Chelyabinsk",61.42915,55.15402,2011-05-01,1,1,0,NA,NA,6000
365,1508291,"Chelyabinsk",61.42915,55.15402,2011-12-10,0,1,0,NA,NA,NA
365,1508291,"Chelyabinsk",61.42915,55.15402,2011-12-10,1,7,0,NA,NA,4095.28571428571
365,1508291,"Chelyabinsk",61.42915,55.15402,2011-12-20,1,1,0,NA,NA,70
365,1508291,"Chelyabinsk",61.42915,55.15402,2011-12-24,1,1,0,NA,NA,1000
365,1508291,"Chelyabinsk",61.42915,55.15402,2012-02-04,0,2,0,NA,NA,2500
365,1508291,"Chelyabinsk",61.42915,55.15402,2012-02-04,1,2,0,NA,NA,1500
365,1508291,"Chelyabinsk",61.42915,55.15402,2012-02-23,1,1,0,NA,NA,NA
365,1508291,"Chelyabinsk",61.42915,55.15402,2012-02-26,1,2,0,NA,NA,150
365,1508291,"Chelyabinsk",61.42915,55.15402,2012-09-15,1,1,0,0,NA,100
365,1508291,"Chelyabinsk",61.42915,55.15402,2012-11-04,1,1,0,NA,NA,100
365,1508291,"Chelyabinsk",61.42915,55.15402,2012-12-15,1,1,0,NA,NA,60
365,1508291,"Chelyabinsk",61.42915,55.15402,2013-06-11,3,1,NA,NA,NA,NA
365,1508291,"Chelyabinsk",61.42915,55.15402,2013-11-05,3,1,NA,NA,NA,NA
365,1508291,"Chelyabinsk",61.42915,55.15402,2014-10-07,1,1,2,NA,NA,NA
365,1508291,"Chelyabinsk",61.42915,55.15402,2014-10-10,1,1,2,NA,NA,NA
365,1508291,"Chelyabinsk",61.42915,55.15402,2015-05-19,1,1,2,NA,NA,NA
365,1508291,"Chelyabinsk",61.42915,55.15402,2015-06-19,1,1,1,NA,NA,NA
365,1510018,"Biysk",85.20722,52.53639,2012-02-23,0,1,0,NA,NA,4000
365,1510041,"Biryusinsk",97.8235,55.9634,2005-12-03,3,1,NA,NA,NA,60
365,1510041,"Biryusinsk",97.8235,55.9634,2006-05-31,3,1,NA,NA,NA,30
365,1510350,"Berdsk",83.0967,54.7551,2009-03-09,1,1,1,0,NA,450
365,1510853,"Barnaul",83.76361,53.36056,2005-01-10,1,1,0,NA,NA,500
365,1510853,"Barnaul",83.76361,53.36056,2005-01-11,1,1,0,NA,NA,500
365,1510853,"Barnaul",83.76361,53.36056,2005-01-21,1,1,0,NA,NA,10000
365,1510853,"Barnaul",83.76361,53.36056,2005-02-06,1,1,0,NA,NA,1000
365,1510853,"Barnaul",83.76361,53.36056,2006-02-11,1,1,1,NA,NA,1000
365,1510853,"Barnaul",83.76361,53.36056,2006-04-07,1,1,0,NA,NA,NA
365,1510853,"Barnaul",83.76361,53.36056,2011-02-11,1,1,0,NA,NA,NA
365,1510853,"Barnaul",83.76361,53.36056,2011-03-22,1,1,0,NA,NA,1500
365,1510853,"Barnaul",83.76361,53.36056,2011-05-01,1,1,0,NA,NA,1000
365,1510853,"Barnaul",83.76361,53.36056,2011-12-10,1,2,0,NA,NA,825
365,1510853,"Barnaul",83.76361,53.36056,2011-12-15,0,1,0,NA,NA,NA
365,1510853,"Barnaul",83.76361,53.36056,2012-01-21,1,1,0,NA,NA,250
365,1510853,"Barnaul",83.76361,53.36056,2012-02-04,1,1,0,NA,NA,250
365,1510853,"Barnaul",83.76361,53.36056,2012-02-11,0,2,0,NA,1,10000
